name,label
Actor_11/03-01-06-01-01-01-11,5
Actor_11/03-01-06-01-01-02-11,5
Actor_11/03-01-06-01-02-01-11,5
Actor_11/03-01-06-01-02-02-11,5
Actor_11/03-01-06-02-01-01-11,5
Actor_11/03-01-06-02-01-02-11,5
Actor_11/03-01-06-02-02-01-11,5
Actor_11/03-01-06-02-02-02-11,5
Actor_11/03-01-07-01-01-01-11,6
Actor_11/03-01-07-01-01-02-11,6
Actor_11/03-01-07-01-02-01-11,6
Actor_11/03-01-07-01-02-02-11,6
Actor_11/03-01-07-02-01-01-11,6
Actor_11/03-01-07-02-01-02-11,6
Actor_11/03-01-07-02-02-01-11,6
Actor_11/03-01-07-02-02-02-11,6
Actor_11/03-01-08-01-01-01-11,7
Actor_11/03-01-08-01-01-02-11,7
Actor_11/03-01-08-01-02-01-11,7
Actor_11/03-01-08-01-02-02-11,7
Actor_11/03-01-08-02-01-01-11,7
Actor_11/03-01-08-02-01-02-11,7
Actor_11/03-01-08-02-02-01-11,7
Actor_11/03-01-08-02-02-02-11,7
Actor_12/03-01-01-01-01-01-12,0
Actor_12/03-01-01-01-01-02-12,0
Actor_12/03-01-01-01-02-01-12,0
Actor_12/03-01-01-01-02-02-12,0
Actor_12/03-01-02-01-01-01-12,1
Actor_12/03-01-02-01-01-02-12,1
Actor_12/03-01-02-01-02-01-12,1
Actor_12/03-01-02-01-02-02-12,1
Actor_12/03-01-02-02-01-01-12,1
Actor_12/03-01-02-02-01-02-12,1
Actor_12/03-01-02-02-02-01-12,1
Actor_12/03-01-02-02-02-02-12,1
Actor_12/03-01-03-01-01-01-12,2
Actor_12/03-01-03-01-01-02-12,2
Actor_12/03-01-03-01-02-01-12,2
Actor_12/03-01-03-01-02-02-12,2
Actor_12/03-01-03-02-01-01-12,2
Actor_12/03-01-03-02-01-02-12,2
Actor_12/03-01-03-02-02-01-12,2
Actor_12/03-01-03-02-02-02-12,2
Actor_12/03-01-04-01-01-01-12,3
Actor_12/03-01-04-01-01-02-12,3
Actor_12/03-01-04-01-02-01-12,3
Actor_12/03-01-04-01-02-02-12,3
Actor_12/03-01-04-02-01-01-12,3
Actor_12/03-01-04-02-01-02-12,3
Actor_12/03-01-04-02-02-01-12,3
Actor_12/03-01-04-02-02-02-12,3
Actor_12/03-01-05-01-01-01-12,4
Actor_12/03-01-05-01-01-02-12,4
Actor_12/03-01-05-01-02-01-12,4
Actor_12/03-01-05-01-02-02-12,4
Actor_12/03-01-05-02-01-01-12,4
Actor_12/03-01-05-02-01-02-12,4
Actor_12/03-01-05-02-02-01-12,4
Actor_12/03-01-05-02-02-02-12,4
Actor_12/03-01-06-01-01-01-12,5
Actor_12/03-01-06-01-01-02-12,5
Actor_12/03-01-06-01-02-01-12,5
Actor_12/03-01-06-01-02-02-12,5
Actor_12/03-01-06-02-01-01-12,5
Actor_12/03-01-06-02-01-02-12,5
Actor_12/03-01-06-02-02-01-12,5
Actor_12/03-01-06-02-02-02-12,5
Actor_12/03-01-07-01-01-01-12,6
Actor_12/03-01-07-01-01-02-12,6
Actor_12/03-01-07-01-02-01-12,6
Actor_12/03-01-07-01-02-02-12,6
Actor_12/03-01-07-02-01-01-12,6
Actor_12/03-01-07-02-01-02-12,6
Actor_12/03-01-07-02-02-01-12,6
Actor_12/03-01-07-02-02-02-12,6
Actor_12/03-01-08-01-01-01-12,7
Actor_12/03-01-08-01-01-02-12,7
Actor_12/03-01-08-01-02-01-12,7
Actor_12/03-01-08-01-02-02-12,7
Actor_12/03-01-08-02-01-01-12,7
Actor_12/03-01-08-02-01-02-12,7
Actor_12/03-01-08-02-02-01-12,7
Actor_12/03-01-08-02-02-02-12,7
Actor_13/03-01-01-01-01-01-13,0
Actor_13/03-01-01-01-01-02-13,0
Actor_13/03-01-01-01-02-01-13,0
Actor_13/03-01-01-01-02-02-13,0
Actor_13/03-01-02-01-01-01-13,1
Actor_13/03-01-02-01-01-02-13,1
Actor_13/03-01-02-01-02-01-13,1
Actor_13/03-01-02-01-02-02-13,1
Actor_13/03-01-02-02-01-01-13,1
Actor_13/03-01-02-02-01-02-13,1
Actor_13/03-01-02-02-02-01-13,1
Actor_13/03-01-02-02-02-02-13,1
Actor_13/03-01-03-01-01-01-13,2
Actor_13/03-01-03-01-01-02-13,2
Actor_13/03-01-03-01-02-01-13,2
Actor_13/03-01-03-01-02-02-13,2
Actor_13/03-01-03-02-01-01-13,2
Actor_13/03-01-03-02-01-02-13,2
Actor_13/03-01-03-02-02-01-13,2
Actor_13/03-01-03-02-02-02-13,2
Actor_13/03-01-04-01-01-01-13,3
Actor_13/03-01-04-01-01-02-13,3
Actor_13/03-01-04-01-02-01-13,3
Actor_13/03-01-04-01-02-02-13,3
Actor_13/03-01-04-02-01-01-13,3
Actor_13/03-01-04-02-01-02-13,3
Actor_13/03-01-04-02-02-01-13,3
Actor_13/03-01-04-02-02-02-13,3
Actor_13/03-01-05-01-01-01-13,4
Actor_13/03-01-05-01-01-02-13,4
Actor_13/03-01-05-01-02-01-13,4
Actor_13/03-01-05-01-02-02-13,4
Actor_13/03-01-05-02-01-01-13,4
Actor_13/03-01-05-02-01-02-13,4
Actor_13/03-01-05-02-02-01-13,4
Actor_13/03-01-05-02-02-02-13,4
Actor_13/03-01-06-01-01-01-13,5
Actor_13/03-01-06-01-01-02-13,5
Actor_13/03-01-06-01-02-01-13,5
Actor_13/03-01-06-01-02-02-13,5
Actor_13/03-01-06-02-01-01-13,5
Actor_13/03-01-06-02-01-02-13,5
Actor_13/03-01-06-02-02-01-13,5
Actor_13/03-01-06-02-02-02-13,5
Actor_13/03-01-07-01-01-01-13,6
Actor_13/03-01-07-01-01-02-13,6
Actor_13/03-01-07-01-02-01-13,6
Actor_13/03-01-07-01-02-02-13,6
Actor_13/03-01-07-02-01-01-13,6
Actor_13/03-01-07-02-01-02-13,6
Actor_13/03-01-07-02-02-01-13,6
Actor_13/03-01-07-02-02-02-13,6
Actor_13/03-01-08-01-01-01-13,7
Actor_13/03-01-08-01-01-02-13,7
Actor_13/03-01-08-01-02-01-13,7
Actor_13/03-01-08-01-02-02-13,7
Actor_13/03-01-08-02-01-01-13,7
Actor_13/03-01-08-02-01-02-13,7
Actor_13/03-01-08-02-02-01-13,7
Actor_13/03-01-08-02-02-02-13,7
Actor_14/03-01-01-01-01-01-14,0
Actor_14/03-01-01-01-01-02-14,0
Actor_14/03-01-01-01-02-01-14,0
Actor_14/03-01-01-01-02-02-14,0
Actor_14/03-01-02-01-01-01-14,1
Actor_14/03-01-02-01-01-02-14,1
Actor_14/03-01-02-01-02-01-14,1
Actor_14/03-01-02-01-02-02-14,1
Actor_14/03-01-02-02-01-01-14,1
Actor_14/03-01-02-02-01-02-14,1
Actor_14/03-01-02-02-02-01-14,1
Actor_14/03-01-02-02-02-02-14,1
Actor_14/03-01-03-01-01-01-14,2
Actor_14/03-01-03-01-01-02-14,2
Actor_14/03-01-03-01-02-01-14,2
Actor_14/03-01-03-01-02-02-14,2
Actor_14/03-01-03-02-01-01-14,2
Actor_14/03-01-03-02-01-02-14,2
Actor_14/03-01-03-02-02-01-14,2
Actor_14/03-01-03-02-02-02-14,2
Actor_14/03-01-04-01-01-01-14,3
Actor_14/03-01-04-01-01-02-14,3
Actor_14/03-01-04-01-02-01-14,3
Actor_14/03-01-04-01-02-02-14,3
Actor_14/03-01-04-02-01-01-14,3
Actor_14/03-01-04-02-01-02-14,3
Actor_14/03-01-04-02-02-01-14,3
Actor_14/03-01-04-02-02-02-14,3
Actor_14/03-01-05-01-01-01-14,4
Actor_14/03-01-05-01-01-02-14,4
Actor_14/03-01-05-01-02-01-14,4
Actor_14/03-01-05-01-02-02-14,4
Actor_14/03-01-05-02-01-01-14,4
Actor_14/03-01-05-02-01-02-14,4
Actor_14/03-01-05-02-02-01-14,4
Actor_14/03-01-05-02-02-02-14,4
Actor_14/03-01-06-01-01-01-14,5
Actor_14/03-01-06-01-01-02-14,5
Actor_14/03-01-06-01-02-01-14,5
Actor_14/03-01-06-01-02-02-14,5
Actor_14/03-01-06-02-01-01-14,5
Actor_14/03-01-06-02-01-02-14,5
Actor_14/03-01-06-02-02-01-14,5
Actor_14/03-01-06-02-02-02-14,5
Actor_14/03-01-07-01-01-01-14,6
Actor_14/03-01-07-01-01-02-14,6
Actor_14/03-01-07-01-02-01-14,6
Actor_14/03-01-07-01-02-02-14,6
Actor_14/03-01-07-02-01-01-14,6
Actor_14/03-01-07-02-01-02-14,6
Actor_14/03-01-07-02-02-01-14,6
Actor_14/03-01-07-02-02-02-14,6
Actor_14/03-01-08-01-01-01-14,7
Actor_14/03-01-08-01-01-02-14,7
Actor_14/03-01-08-01-02-01-14,7
Actor_14/03-01-08-01-02-02-14,7
Actor_14/03-01-08-02-01-01-14,7
Actor_14/03-01-08-02-01-02-14,7
Actor_14/03-01-08-02-02-01-14,7
Actor_14/03-01-08-02-02-02-14,7
Actor_15/03-01-01-01-01-01-15,0
Actor_15/03-01-01-01-01-02-15,0
Actor_15/03-01-01-01-02-01-15,0
Actor_15/03-01-01-01-02-02-15,0
Actor_15/03-01-02-01-01-01-15,1
Actor_15/03-01-02-01-01-02-15,1
Actor_15/03-01-02-01-02-01-15,1
Actor_15/03-01-02-01-02-02-15,1
Actor_15/03-01-02-02-01-01-15,1
Actor_15/03-01-02-02-01-02-15,1
Actor_15/03-01-02-02-02-01-15,1
Actor_15/03-01-02-02-02-02-15,1
Actor_15/03-01-03-01-01-01-15,2
Actor_15/03-01-03-01-01-02-15,2
Actor_15/03-01-03-01-02-01-15,2
Actor_15/03-01-03-01-02-02-15,2
Actor_15/03-01-03-02-01-01-15,2
Actor_15/03-01-03-02-01-02-15,2
Actor_15/03-01-03-02-02-01-15,2
Actor_15/03-01-03-02-02-02-15,2
Actor_15/03-01-04-01-01-01-15,3
Actor_15/03-01-04-01-01-02-15,3
Actor_15/03-01-04-01-02-01-15,3
Actor_15/03-01-04-01-02-02-15,3
Actor_15/03-01-04-02-01-01-15,3
Actor_15/03-01-04-02-01-02-15,3
Actor_15/03-01-04-02-02-01-15,3
Actor_15/03-01-04-02-02-02-15,3
Actor_15/03-01-05-01-01-01-15,4
Actor_15/03-01-05-01-01-02-15,4
Actor_15/03-01-05-01-02-01-15,4
Actor_15/03-01-05-01-02-02-15,4
Actor_15/03-01-05-02-01-01-15,4
Actor_15/03-01-05-02-01-02-15,4
Actor_15/03-01-05-02-02-01-15,4
Actor_15/03-01-05-02-02-02-15,4
Actor_15/03-01-06-01-01-01-15,5
Actor_15/03-01-06-01-01-02-15,5
Actor_15/03-01-06-01-02-01-15,5
Actor_15/03-01-06-01-02-02-15,5
Actor_15/03-01-06-02-01-01-15,5
Actor_15/03-01-06-02-01-02-15,5
Actor_15/03-01-06-02-02-01-15,5
Actor_15/03-01-06-02-02-02-15,5
Actor_15/03-01-07-01-01-01-15,6
Actor_15/03-01-07-01-01-02-15,6
Actor_15/03-01-07-01-02-01-15,6
Actor_15/03-01-07-01-02-02-15,6
Actor_15/03-01-07-02-01-01-15,6
Actor_15/03-01-07-02-01-02-15,6
Actor_15/03-01-07-02-02-01-15,6
Actor_15/03-01-07-02-02-02-15,6
Actor_15/03-01-08-01-01-01-15,7
Actor_15/03-01-08-01-01-02-15,7
Actor_15/03-01-08-01-02-01-15,7
Actor_15/03-01-08-01-02-02-15,7
Actor_15/03-01-08-02-01-01-15,7
Actor_15/03-01-08-02-01-02-15,7
Actor_15/03-01-08-02-02-01-15,7
Actor_15/03-01-08-02-02-02-15,7
Actor_16/03-01-01-01-01-01-16,0
Actor_16/03-01-01-01-01-02-16,0
Actor_16/03-01-01-01-02-01-16,0
Actor_16/03-01-01-01-02-02-16,0
Actor_16/03-01-02-01-01-01-16,1
Actor_16/03-01-02-01-01-02-16,1
Actor_16/03-01-02-01-02-01-16,1
Actor_16/03-01-02-01-02-02-16,1
Actor_16/03-01-02-02-01-01-16,1
Actor_16/03-01-02-02-01-02-16,1
Actor_16/03-01-02-02-02-01-16,1
Actor_16/03-01-02-02-02-02-16,1
Actor_16/03-01-03-01-01-01-16,2
Actor_16/03-01-03-01-01-02-16,2
Actor_16/03-01-03-01-02-01-16,2
Actor_16/03-01-03-01-02-02-16,2
Actor_16/03-01-03-02-01-01-16,2
Actor_16/03-01-03-02-01-02-16,2
Actor_16/03-01-03-02-02-01-16,2
Actor_16/03-01-03-02-02-02-16,2
Actor_16/03-01-04-01-01-01-16,3
Actor_16/03-01-04-01-01-02-16,3
Actor_16/03-01-04-01-02-01-16,3
Actor_16/03-01-04-01-02-02-16,3
Actor_16/03-01-04-02-01-01-16,3
Actor_16/03-01-04-02-01-02-16,3
Actor_16/03-01-04-02-02-01-16,3
Actor_16/03-01-04-02-02-02-16,3
Actor_16/03-01-05-01-01-01-16,4
Actor_16/03-01-05-01-01-02-16,4
Actor_16/03-01-05-01-02-01-16,4
Actor_16/03-01-05-01-02-02-16,4
Actor_16/03-01-05-02-01-01-16,4
Actor_16/03-01-05-02-01-02-16,4
Actor_16/03-01-05-02-02-01-16,4
Actor_16/03-01-05-02-02-02-16,4
Actor_16/03-01-06-01-01-01-16,5
Actor_16/03-01-06-01-01-02-16,5
Actor_16/03-01-06-01-02-01-16,5
Actor_16/03-01-06-01-02-02-16,5
Actor_16/03-01-06-02-01-01-16,5
Actor_16/03-01-06-02-01-02-16,5
Actor_16/03-01-06-02-02-01-16,5
Actor_16/03-01-06-02-02-02-16,5
Actor_16/03-01-07-01-01-01-16,6
Actor_16/03-01-07-01-01-02-16,6
Actor_16/03-01-07-01-02-01-16,6
Actor_16/03-01-07-01-02-02-16,6
Actor_16/03-01-07-02-01-01-16,6
Actor_16/03-01-07-02-01-02-16,6
Actor_16/03-01-07-02-02-01-16,6
Actor_16/03-01-07-02-02-02-16,6
Actor_16/03-01-08-01-01-01-16,7
Actor_16/03-01-08-01-01-02-16,7
Actor_16/03-01-08-01-02-01-16,7
Actor_16/03-01-08-01-02-02-16,7
Actor_16/03-01-08-02-01-01-16,7
Actor_16/03-01-08-02-01-02-16,7
Actor_16/03-01-08-02-02-01-16,7
Actor_16/03-01-08-02-02-02-16,7
Actor_17/03-01-01-01-01-01-17,0
Actor_17/03-01-01-01-01-02-17,0
Actor_17/03-01-01-01-02-01-17,0
Actor_17/03-01-01-01-02-02-17,0
Actor_17/03-01-02-01-01-01-17,1
Actor_17/03-01-02-01-01-02-17,1
Actor_17/03-01-02-01-02-01-17,1
Actor_17/03-01-02-01-02-02-17,1
Actor_17/03-01-02-02-01-01-17,1
Actor_17/03-01-02-02-01-02-17,1
Actor_17/03-01-02-02-02-01-17,1
Actor_17/03-01-02-02-02-02-17,1
Actor_17/03-01-03-01-01-01-17,2
Actor_17/03-01-03-01-01-02-17,2
Actor_17/03-01-03-01-02-01-17,2
Actor_17/03-01-03-01-02-02-17,2
Actor_17/03-01-03-02-01-01-17,2
Actor_17/03-01-03-02-01-02-17,2
Actor_17/03-01-03-02-02-01-17,2
Actor_17/03-01-03-02-02-02-17,2
Actor_17/03-01-04-01-01-01-17,3
Actor_17/03-01-04-01-01-02-17,3
Actor_17/03-01-04-01-02-01-17,3
Actor_17/03-01-04-01-02-02-17,3
Actor_17/03-01-04-02-01-01-17,3
Actor_17/03-01-04-02-01-02-17,3
Actor_17/03-01-04-02-02-01-17,3
Actor_17/03-01-04-02-02-02-17,3
Actor_17/03-01-05-01-01-01-17,4
Actor_17/03-01-05-01-01-02-17,4
Actor_17/03-01-05-01-02-01-17,4
Actor_17/03-01-05-01-02-02-17,4
Actor_17/03-01-05-02-01-01-17,4
Actor_17/03-01-05-02-01-02-17,4
Actor_17/03-01-05-02-02-01-17,4
Actor_17/03-01-05-02-02-02-17,4
Actor_17/03-01-06-01-01-01-17,5
Actor_17/03-01-06-01-01-02-17,5
Actor_17/03-01-06-01-02-01-17,5
Actor_17/03-01-06-01-02-02-17,5
Actor_17/03-01-06-02-01-01-17,5
Actor_17/03-01-06-02-01-02-17,5
Actor_17/03-01-06-02-02-01-17,5
Actor_17/03-01-06-02-02-02-17,5
Actor_17/03-01-07-01-01-01-17,6
Actor_17/03-01-07-01-01-02-17,6
Actor_17/03-01-07-01-02-01-17,6
Actor_17/03-01-07-01-02-02-17,6
Actor_17/03-01-07-02-01-01-17,6
Actor_17/03-01-07-02-01-02-17,6
Actor_17/03-01-07-02-02-01-17,6
Actor_17/03-01-07-02-02-02-17,6
Actor_17/03-01-08-01-01-01-17,7
Actor_17/03-01-08-01-01-02-17,7
Actor_17/03-01-08-01-02-01-17,7
Actor_17/03-01-08-01-02-02-17,7
Actor_17/03-01-08-02-01-01-17,7
Actor_17/03-01-08-02-01-02-17,7
Actor_17/03-01-08-02-02-01-17,7
Actor_17/03-01-08-02-02-02-17,7
Actor_18/03-01-01-01-01-01-18,0
Actor_18/03-01-01-01-01-02-18,0
Actor_18/03-01-01-01-02-01-18,0
Actor_18/03-01-01-01-02-02-18,0
Actor_18/03-01-02-01-01-01-18,1
Actor_18/03-01-02-01-01-02-18,1
Actor_18/03-01-02-01-02-01-18,1
Actor_18/03-01-02-01-02-02-18,1
Actor_18/03-01-02-02-01-01-18,1
Actor_18/03-01-02-02-01-02-18,1
Actor_18/03-01-02-02-02-01-18,1
Actor_18/03-01-02-02-02-02-18,1
Actor_18/03-01-03-01-01-01-18,2
Actor_18/03-01-03-01-01-02-18,2
Actor_18/03-01-03-01-02-01-18,2
Actor_18/03-01-03-01-02-02-18,2
Actor_18/03-01-03-02-01-01-18,2
Actor_18/03-01-03-02-01-02-18,2
Actor_18/03-01-03-02-02-01-18,2
Actor_18/03-01-03-02-02-02-18,2
Actor_18/03-01-04-01-01-01-18,3
Actor_18/03-01-04-01-01-02-18,3
Actor_18/03-01-04-01-02-01-18,3
Actor_18/03-01-04-01-02-02-18,3
Actor_18/03-01-04-02-01-01-18,3
Actor_18/03-01-04-02-01-02-18,3
Actor_18/03-01-04-02-02-01-18,3
Actor_18/03-01-04-02-02-02-18,3
Actor_18/03-01-05-01-01-01-18,4
Actor_18/03-01-05-01-01-02-18,4
Actor_18/03-01-05-01-02-01-18,4
Actor_18/03-01-05-01-02-02-18,4
Actor_18/03-01-05-02-01-01-18,4
Actor_18/03-01-05-02-01-02-18,4
Actor_18/03-01-05-02-02-01-18,4
Actor_18/03-01-05-02-02-02-18,4
Actor_18/03-01-06-01-01-01-18,5
Actor_18/03-01-06-01-01-02-18,5
Actor_18/03-01-06-01-02-01-18,5
Actor_18/03-01-06-01-02-02-18,5
Actor_18/03-01-06-02-01-01-18,5
Actor_18/03-01-06-02-01-02-18,5
Actor_18/03-01-06-02-02-01-18,5
Actor_18/03-01-06-02-02-02-18,5
Actor_18/03-01-07-01-01-01-18,6
Actor_18/03-01-07-01-01-02-18,6
Actor_18/03-01-07-01-02-01-18,6
Actor_18/03-01-07-01-02-02-18,6
Actor_18/03-01-07-02-01-01-18,6
Actor_18/03-01-07-02-01-02-18,6
Actor_18/03-01-07-02-02-01-18,6
Actor_18/03-01-07-02-02-02-18,6
Actor_18/03-01-08-01-01-01-18,7
Actor_18/03-01-08-01-01-02-18,7
Actor_18/03-01-08-01-02-01-18,7
Actor_18/03-01-08-01-02-02-18,7
Actor_18/03-01-08-02-01-01-18,7
Actor_18/03-01-08-02-01-02-18,7
Actor_18/03-01-08-02-02-01-18,7
Actor_18/03-01-08-02-02-02-18,7
Actor_19/03-01-01-01-01-01-19,0
Actor_19/03-01-01-01-01-02-19,0
Actor_19/03-01-01-01-02-01-19,0
Actor_19/03-01-01-01-02-02-19,0
Actor_19/03-01-02-01-01-01-19,1
Actor_19/03-01-02-01-01-02-19,1
Actor_19/03-01-02-01-02-01-19,1
Actor_19/03-01-02-01-02-02-19,1
Actor_19/03-01-02-02-01-01-19,1
Actor_19/03-01-02-02-01-02-19,1
Actor_19/03-01-02-02-02-01-19,1
Actor_19/03-01-02-02-02-02-19,1
Actor_19/03-01-03-01-01-01-19,2
Actor_19/03-01-03-01-01-02-19,2
Actor_19/03-01-03-01-02-01-19,2
Actor_19/03-01-03-01-02-02-19,2
Actor_19/03-01-03-02-01-01-19,2
Actor_19/03-01-03-02-01-02-19,2
Actor_19/03-01-03-02-02-01-19,2
Actor_19/03-01-03-02-02-02-19,2
Actor_19/03-01-04-01-01-01-19,3
Actor_19/03-01-04-01-01-02-19,3
Actor_19/03-01-04-01-02-01-19,3
Actor_19/03-01-04-01-02-02-19,3
Actor_19/03-01-04-02-01-01-19,3
Actor_19/03-01-04-02-01-02-19,3
Actor_19/03-01-04-02-02-01-19,3
Actor_19/03-01-04-02-02-02-19,3
Actor_19/03-01-05-01-01-01-19,4
Actor_19/03-01-05-01-01-02-19,4
Actor_19/03-01-05-01-02-01-19,4
Actor_19/03-01-05-01-02-02-19,4
Actor_19/03-01-05-02-01-01-19,4
Actor_19/03-01-05-02-01-02-19,4
Actor_19/03-01-05-02-02-01-19,4
Actor_19/03-01-05-02-02-02-19,4
Actor_19/03-01-06-01-01-01-19,5
Actor_19/03-01-06-01-01-02-19,5
Actor_19/03-01-06-01-02-01-19,5
Actor_19/03-01-06-01-02-02-19,5
Actor_19/03-01-06-02-01-01-19,5
Actor_19/03-01-06-02-01-02-19,5
Actor_19/03-01-06-02-02-01-19,5
Actor_19/03-01-06-02-02-02-19,5
Actor_19/03-01-07-01-01-01-19,6
Actor_19/03-01-07-01-01-02-19,6
Actor_19/03-01-07-01-02-01-19,6
Actor_19/03-01-07-01-02-02-19,6
Actor_19/03-01-07-02-01-01-19,6
Actor_19/03-01-07-02-01-02-19,6
Actor_19/03-01-07-02-02-01-19,6
Actor_19/03-01-07-02-02-02-19,6
Actor_19/03-01-08-01-01-01-19,7
Actor_19/03-01-08-01-01-02-19,7
Actor_19/03-01-08-01-02-01-19,7
Actor_19/03-01-08-01-02-02-19,7
Actor_19/03-01-08-02-01-01-19,7
Actor_19/03-01-08-02-01-02-19,7
Actor_19/03-01-08-02-02-01-19,7
Actor_19/03-01-08-02-02-02-19,7
Actor_20/03-01-01-01-01-01-20,0
Actor_20/03-01-01-01-01-02-20,0
Actor_20/03-01-01-01-02-01-20,0
Actor_20/03-01-01-01-02-02-20,0
Actor_20/03-01-02-01-01-01-20,1
Actor_20/03-01-02-01-01-02-20,1
Actor_20/03-01-02-01-02-01-20,1
Actor_20/03-01-02-01-02-02-20,1
Actor_20/03-01-02-02-01-01-20,1
Actor_20/03-01-02-02-01-02-20,1
Actor_20/03-01-02-02-02-01-20,1
Actor_20/03-01-02-02-02-02-20,1
Actor_20/03-01-03-01-01-01-20,2
Actor_20/03-01-03-01-01-02-20,2
Actor_20/03-01-03-01-02-01-20,2
Actor_20/03-01-03-01-02-02-20,2
Actor_20/03-01-03-02-01-01-20,2
Actor_20/03-01-03-02-01-02-20,2
Actor_20/03-01-03-02-02-01-20,2
Actor_20/03-01-03-02-02-02-20,2
Actor_20/03-01-04-01-01-01-20,3
Actor_20/03-01-04-01-01-02-20,3
Actor_20/03-01-04-01-02-01-20,3
Actor_20/03-01-04-01-02-02-20,3
Actor_20/03-01-04-02-01-01-20,3
Actor_20/03-01-04-02-01-02-20,3
Actor_20/03-01-04-02-02-01-20,3
Actor_20/03-01-04-02-02-02-20,3
Actor_20/03-01-05-01-01-01-20,4
Actor_20/03-01-05-01-01-02-20,4
Actor_20/03-01-05-01-02-01-20,4
Actor_20/03-01-05-01-02-02-20,4
Actor_20/03-01-05-02-01-01-20,4
Actor_20/03-01-05-02-01-02-20,4
Actor_20/03-01-05-02-02-01-20,4
Actor_20/03-01-05-02-02-02-20,4
Actor_20/03-01-06-01-01-01-20,5
Actor_20/03-01-06-01-01-02-20,5
Actor_20/03-01-06-01-02-01-20,5
Actor_20/03-01-06-01-02-02-20,5
Actor_20/03-01-06-02-01-01-20,5
Actor_20/03-01-06-02-01-02-20,5
Actor_20/03-01-06-02-02-01-20,5
Actor_20/03-01-06-02-02-02-20,5
Actor_20/03-01-07-01-01-01-20,6
Actor_20/03-01-07-01-01-02-20,6
Actor_20/03-01-07-01-02-01-20,6
Actor_20/03-01-07-01-02-02-20,6
Actor_20/03-01-07-02-01-01-20,6
Actor_20/03-01-07-02-01-02-20,6
Actor_20/03-01-07-02-02-01-20,6
Actor_20/03-01-07-02-02-02-20,6
Actor_20/03-01-08-01-01-01-20,7
Actor_20/03-01-08-01-01-02-20,7
Actor_20/03-01-08-01-02-01-20,7
Actor_20/03-01-08-01-02-02-20,7
Actor_20/03-01-08-02-01-01-20,7
Actor_20/03-01-08-02-01-02-20,7
Actor_20/03-01-08-02-02-01-20,7
Actor_20/03-01-08-02-02-02-20,7
Actor_21/03-01-01-01-01-01-21,0
Actor_21/03-01-01-01-01-02-21,0
Actor_21/03-01-01-01-02-01-21,0
Actor_21/03-01-01-01-02-02-21,0
Actor_21/03-01-02-01-01-01-21,1
Actor_21/03-01-02-01-01-02-21,1
Actor_21/03-01-02-01-02-01-21,1
Actor_21/03-01-02-01-02-02-21,1
Actor_21/03-01-02-02-01-01-21,1
Actor_21/03-01-02-02-01-02-21,1
Actor_21/03-01-02-02-02-01-21,1
Actor_21/03-01-02-02-02-02-21,1
Actor_21/03-01-03-01-01-01-21,2
Actor_21/03-01-03-01-01-02-21,2
Actor_21/03-01-03-01-02-01-21,2
Actor_21/03-01-03-01-02-02-21,2
Actor_21/03-01-03-02-01-01-21,2
Actor_21/03-01-03-02-01-02-21,2
Actor_21/03-01-03-02-02-01-21,2
Actor_21/03-01-03-02-02-02-21,2
Actor_21/03-01-04-01-01-01-21,3
Actor_21/03-01-04-01-01-02-21,3
Actor_21/03-01-04-01-02-01-21,3
Actor_21/03-01-04-01-02-02-21,3
Actor_21/03-01-04-02-01-01-21,3
Actor_21/03-01-04-02-01-02-21,3
Actor_21/03-01-04-02-02-01-21,3
Actor_21/03-01-04-02-02-02-21,3
Actor_21/03-01-05-01-01-01-21,4
Actor_21/03-01-05-01-01-02-21,4
Actor_21/03-01-05-01-02-01-21,4
Actor_21/03-01-05-01-02-02-21,4
Actor_21/03-01-05-02-01-01-21,4
Actor_21/03-01-05-02-01-02-21,4
Actor_21/03-01-05-02-02-01-21,4
Actor_21/03-01-05-02-02-02-21,4
Actor_21/03-01-06-01-01-01-21,5
Actor_21/03-01-06-01-01-02-21,5
Actor_21/03-01-06-01-02-01-21,5
Actor_21/03-01-06-01-02-02-21,5
Actor_21/03-01-06-02-01-01-21,5
Actor_21/03-01-06-02-01-02-21,5
Actor_21/03-01-06-02-02-01-21,5
Actor_21/03-01-06-02-02-02-21,5
Actor_21/03-01-07-01-01-01-21,6
Actor_21/03-01-07-01-01-02-21,6
Actor_21/03-01-07-01-02-01-21,6
Actor_21/03-01-07-01-02-02-21,6
Actor_21/03-01-07-02-01-01-21,6
Actor_21/03-01-07-02-01-02-21,6
Actor_21/03-01-07-02-02-01-21,6
Actor_21/03-01-07-02-02-02-21,6
Actor_21/03-01-08-01-01-01-21,7
Actor_21/03-01-08-01-01-02-21,7
Actor_21/03-01-08-01-02-01-21,7
Actor_21/03-01-08-01-02-02-21,7
Actor_21/03-01-08-02-01-01-21,7
Actor_21/03-01-08-02-01-02-21,7
Actor_21/03-01-08-02-02-01-21,7
Actor_21/03-01-08-02-02-02-21,7
Actor_22/03-01-01-01-01-01-22,0
Actor_22/03-01-01-01-01-02-22,0
Actor_22/03-01-01-01-02-01-22,0
Actor_22/03-01-01-01-02-02-22,0
Actor_22/03-01-02-01-01-01-22,1
Actor_22/03-01-02-01-01-02-22,1
Actor_22/03-01-02-01-02-01-22,1
Actor_22/03-01-02-01-02-02-22,1
Actor_22/03-01-02-02-01-01-22,1
Actor_22/03-01-02-02-01-02-22,1
Actor_22/03-01-02-02-02-01-22,1
Actor_22/03-01-02-02-02-02-22,1
